Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
501,CW-2011-779792,05/05/2011,10/05/2011,Same Day,W-45107,Sanjit Chand,Corporate,United States,Madison,Wisconsin,53701,West,TM-64675,Technology,Machines,Cisco TelePresence System EX90,52.454,10,0.3,8.0389
502,CT-2011-330374,27/11/2011,30/11/2011,Same Day,T-76536,Carlos Soltero,Corporate,United States,Nashville,Tennessee,37201,East,OA-87025,Office Supplies,Art,Avery Flip-Chart Easel Binders,1816.8918,8,0.3,69.243
503,CV-2014-752048,10/10/2014,16/10/2014,Same Day,V-31237,Alejandro Grove,Corporate,United States,Richmond,Virginia,23218,South,TM-37159,Technology,Machines,Brother Fax Machine,1837.7887,13,0.5,734.6653
504,CW-2014-683879,25/05/2014,29/05/2014,Standard Class,W-37450,Alejandro Grove,Consumer,United States,Madison,Wisconsin,53701,West,OA-16166,Office Supplies,Art,Dixon Oriole Pens,256.7548,7,0.5,-24.7378
505,CG-2012-370346,22/11/2012,26/11/2012,Second Class,G-73748,Ken Black,Consumer,United States,Atlanta,Georgia,30301,East,FF-54606,Furniture,Furnishings,Deflect-o Stackable Chair Mat,289.3534,4,0,46.8699
506,HI-2013-739270,15/06/2013,22/06/2013,Second Class,I-90028,Zuschuss Donatelli,Home Office,United States,Chicago,Illinois,60601,East,OA-23352,Office Supplies,Appliances,Hoover Replacement Belts,1145.5534,14,0,658.3034
507,HNC-2013-868136,10/01/2013,12/01/2013,Second Class,NC-75325,Ken Black,Home Office,United States,Charlotte,North Carolina,28201,West,TA-23014,Technology,Accessories,Kensington 6170 Trackball,1822.2314,12,0.5,659.5834
508,CW-2011-189374,14/01/2011,16/01/2011,Same Day,W-32447,Pete Kriz,Consumer,United States,Seattle,Washington,98101,South,FF-44867,Furniture,Furnishings,Deflect-o Stackable Chair Mat,2087.8594,8,0.3,-236.4327
509,HO-2011-933206,10/10/2011,17/10/2011,Same Day,O-77653,Zuschuss Donatelli,Home Office,United States,Columbus,Ohio,43201,West,OP-99417,Office Supplies,Paper,Hammermill CopyPlus Copy Paper,1074.913,7,0.5,593.1806
510,HW-2012-896070,23/11/2012,26/11/2012,Second Class,W-61546,Claire Gute,Home Office,United States,Seattle,Washington,98101,East,OA-14861,Office Supplies,Appliances,Holmes Replacement Filter,1007.1189,13,0,34.3148
511,CC-2012-775156,04/10/2012,07/10/2012,Same Day,C-68482,Chloris Kastensmidt,Corporate,United States,Los Angeles,California,90001,Central,TC-36887,Technology,Copiers,Xerox WorkCentre,24.7161,5,0,7.4221
512,CG-2011-397719,17/03/2011,22/03/2011,First Class,G-80882,Sanjit Chand,Consumer,United States,Atlanta,Georgia,30301,East,TP-38014,Technology,Phones,Motorola Smart Phone,839.5598,12,0,101.1415
513,CM-2012-867543,09/05/2012,16/05/2012,Second Class,M-24475,Ken Black,Consumer,United States,Detroit,Michigan,48201,Central,FF-17857,Furniture,Furnishings,Howard Miller 12 Height Clock,1936.5237,12,0.4,1136.6517
514,CM-2013-944510,08/07/2013,11/07/2013,Second Class,M-40945,Carlos Soltero,Consumer,United States,St. Louis,Missouri,63101,East,OF-86230,Office Supplies,Fasteners,OIC Push Pins,1433.226,1,0.5,-87.455
515,HP-2013-576378,30/11/2013,06/12/2013,Standard Class,P-57352,Chloris Kastensmidt,Home Office,United States,Philadelphia,Pennsylvania,19101,South,TC-22843,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,622.8452,6,0.1,263.3656
516,CF-2013-916656,02/09/2013,04/09/2013,Same Day,F-78019,Irene Maddox,Consumer,United States,Fort Lauderdale,Florida,33301,West,FT-61744,Furniture,Tables,Bevis Steel Folding Table,1118.1794,6,0.4,210.4855
517,HC-2011-654844,30/11/2011,02/12/2011,Same Day,C-77264,Emily Burns,Home Office,United States,Denver,Colorado,80201,South,OS-25474,Office Supplies,Storage,Stur-D-Stor Shelving,1266.9358,8,0.5,-342.8516
518,HW-2011-142238,01/09/2011,06/09/2011,Standard Class,W-47957,Sean O'Donnell,Home Office,United States,Madison,Wisconsin,53701,Central,TC-78521,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2131.5329,2,0,-64.8285
519,CP-2011-397252,27/02/2011,06/03/2011,First Class,P-49998,Lena Hernandez,Corporate,United States,Philadelphia,Pennsylvania,19101,South,FB-38256,Furniture,Bookcases,Sauder Classic Bookcase,361.4591,13,0.4,-126.9983
520,CNC-2013-974994,12/09/2013,17/09/2013,Second Class,NC-72289,Carlos Soltero,Consumer,United States,Charlotte,North Carolina,28201,South,FT-89391,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,777.7062,8,0.3,296.5778
521,HV-2012-455465,28/10/2012,29/10/2012,Same Day,V-61825,Emily Burns,Home Office,United States,Richmond,Virginia,23218,West,FC-80909,Furniture,Chairs,Harbour Creations Steel Folding Chair,2000.53,11,0.4,-25.5365
522,CI-2014-668154,23/02/2014,01/03/2014,Second Class,I-91094,Irene Maddox,Consumer,United States,Chicago,Illinois,60601,Central,FT-85609,Furniture,Tables,Chromcraft Bull-Nose Wood Table,313.8351,9,0,-65.1438
523,CM-2012-736333,17/07/2012,24/07/2012,Standard Class,M-79932,Darrin Van Huff,Consumer,United States,St. Louis,Missouri,63101,East,FC-51999,Furniture,Chairs,Global Push Button Managers Chair,518.4835,14,0.5,-163.5048
524,CK-2011-668096,19/02/2011,26/02/2011,Standard Class,K-23019,Nora Preis,Corporate,United States,Henderson,Kentucky,42420,South,OA-32040,Office Supplies,Appliances,Holmes Replacement Filter,1322.1149,7,0.2,-408.5003
525,CI-2014-412501,21/10/2014,23/10/2014,First Class,I-17667,Irene Maddox,Consumer,United States,Chicago,Illinois,60601,South,OB-61110,Office Supplies,Binders,Cardinal Slant-D Ring Binder,151.9898,6,0,-56.6662
526,CC-2011-503752,17/04/2011,19/04/2011,Same Day,C-76115,Bill Donatelli,Corporate,United States,Denver,Colorado,80201,East,FF-25083,Furniture,Furnishings,Eldon Fold N Roll Cart System,602.8593,10,0.1,56.0535
527,CV-2013-807890,14/04/2013,20/04/2013,Same Day,V-86830,Patrick Jones,Consumer,United States,Richmond,Virginia,23218,East,OA-23305,Office Supplies,Appliances,Holmes Replacement Filter,588.1824,1,0.2,90.6244
528,CI-2011-682119,19/10/2011,22/10/2011,Second Class,I-65542,Patrick Jones,Corporate,United States,Indianapolis,Indiana,46201,West,FC-69210,Furniture,Chairs,Global Push Button Managers Chair,1353.3972,3,0.1,186.1403
529,HT-2011-323088,04/05/2011,08/05/2011,Standard Class,T-92864,Chloris Kastensmidt,Home Office,United States,Nashville,Tennessee,37201,East,FB-86697,Furniture,Bookcases,Sauder Classic Bookcase,686.8908,5,0.4,411.6137
530,CT-2014-740098,01/12/2014,02/12/2014,Second Class,T-37636,Andrew Allen,Corporate,United States,Houston,Texas,77001,South,TM-76167,Technology,Machines,Cisco TelePresence System EX90,2077.0928,12,0.2,993.4305
531,CI-2012-777844,30/11/2012,02/12/2012,Standard Class,I-27527,Emily Burns,Corporate,United States,Chicago,Illinois,60601,Central,OL-10268,Office Supplies,Labels,Xerox Labels,1152.1994,10,0.3,-442.589
532,CK-2014-566801,07/01/2014,08/01/2014,Same Day,K-98029,Maria Etezadi,Corporate,United States,Henderson,Kentucky,42420,South,TP-98112,Technology,Phones,Apple iPhone 6S,1969.3266,11,0,273.0458
533,CT-2011-895262,13/09/2011,17/09/2011,Standard Class,T-12592,Carlos Soltero,Corporate,United States,Nashville,Tennessee,37201,East,FF-46848,Furniture,Furnishings,Deflect-o Stackable Chair Mat,929.3492,4,0.5,-363.0379
534,HF-2013-515326,08/10/2013,11/10/2013,Standard Class,F-93681,Anna Chung,Home Office,United States,Fort Lauderdale,Florida,33301,West,TM-24541,Technology,Machines,Cisco TelePresence System EX90,96.8061,8,0.1,-38.0317
535,HT-2014-648489,19/04/2014,21/04/2014,Standard Class,T-39879,Justin Ritter,Home Office,United States,Houston,Texas,77001,East,OS-45956,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1866.2037,3,0.2,995.738
536,HM-2013-553559,24/05/2013,30/05/2013,Same Day,M-52336,Eric Hoffmann,Home Office,United States,Minneapolis,Minnesota,55401,East,FB-63330,Furniture,Bookcases,O'Sullivan Plantations Bookcase,1684.384,11,0,764.4742
537,CM-2012-304061,04/04/2012,05/04/2012,First Class,M-61361,Mark Lewis,Corporate,United States,St. Louis,Missouri,63101,East,OA-53870,Office Supplies,Art,Dixon Oriole Pens,698.4429,7,0.5,-58.5002
538,CO-2011-947311,03/12/2011,06/12/2011,Standard Class,O-66616,Rick Hansen,Consumer,United States,Columbus,Ohio,43201,West,FB-13148,Furniture,Bookcases,O'Sullivan Plantations Bookcase,780.4606,11,0,-290.4307
539,CO-2011-749662,22/04/2011,29/04/2011,Standard Class,O-88638,Harold Pawlan,Corporate,United States,Columbus,Ohio,43201,Central,TM-67478,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,837.3032,13,0.1,455.1141
540,CNC-2012-157450,03/10/2012,10/10/2012,Second Class,NC-67923,Irene Maddox,Consumer,United States,Charlotte,North Carolina,28201,South,FT-49514,Furniture,Tables,Chromcraft Bull-Nose Wood Table,1734.9423,13,0,-586.4066
541,HNC-2013-925727,20/02/2013,24/02/2013,Second Class,NC-88587,Brosina Hoffman,Home Office,United States,Charlotte,North Carolina,28201,Central,TP-96471,Technology,Phones,Apple iPhone 6S,244.0965,13,0.4,-40.7368
542,CA-2014-207677,26/08/2014,01/09/2014,Second Class,A-24156,Mark Lewis,Corporate,United States,Phoenix,Arizona,85001,Central,TA-11610,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1958.4082,8,0.3,367.8152
543,HNY-2013-163429,12/05/2013,16/05/2013,First Class,NY-15776,Alejandro Grove,Home Office,United States,New York City,New York,10001,Central,TA-26735,Technology,Accessories,Kensington 6170 Trackball,1812.9345,8,0,-284.3543
544,HG-2013-714926,19/08/2013,22/08/2013,Standard Class,G-77853,Anna Chung,Home Office,United States,Atlanta,Georgia,30301,West,OP-96203,Office Supplies,Paper,Avery Colored Bar Computer Paper,1510.3071,5,0.3,861.2844
545,CO-2012-598833,15/02/2012,21/02/2012,First Class,O-97537,Brosina Hoffman,Corporate,United States,Columbus,Ohio,43201,West,TC-71263,Technology,Copiers,Canon PC940 Copier,2271.708,13,0,-132.777
546,HI-2012-769795,04/11/2012,06/11/2012,First Class,I-10484,Nora Preis,Home Office,United States,Indianapolis,Indiana,46201,South,TM-39232,Technology,Machines,Brother Fax Machine,266.5955,13,0,25.5747
547,CT-2013-475271,08/02/2013,10/02/2013,Same Day,T-19664,Craig Reiter,Consumer,United States,Nashville,Tennessee,37201,Central,TC-13934,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1003.7799,14,0,-37.3234
548,CP-2011-456324,02/03/2011,04/03/2011,First Class,P-32843,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19101,East,TA-82680,Technology,Accessories,Plantronics CS510 Wireless Headset,498.5734,3,0.1,241.9987
549,CK-2014-419891,19/10/2014,21/10/2014,Second Class,K-37556,Maria Etezadi,Corporate,United States,Henderson,Kentucky,42420,East,FC-69795,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,950.4123,13,0,-58.5613
550,HT-2011-728672,23/10/2011,25/10/2011,Second Class,T-51674,Rick Hansen,Home Office,United States,Houston,Texas,77001,East,FF-66300,Furniture,Furnishings,Deflect-o Stackable Chair Mat,1988.2708,4,0.4,585.2553
551,HT-2012-712454,02/11/2012,04/11/2012,First Class,T-76619,Justin Ritter,Home Office,United States,Nashville,Tennessee,37201,West,TC-74092,Technology,Copiers,Canon PC940 Copier,137.8811,13,0.2,65.1973
552,CT-2013-850413,18/10/2013,23/10/2013,Same Day,T-73346,Andrew Allen,Consumer,United States,Nashville,Tennessee,37201,Central,FB-74853,Furniture,Bookcases,Sauder Classic Bookcase,1163.3469,6,0.3,145.9717
553,CA-2013-699125,14/07/2013,21/07/2013,Standard Class,A-59425,Sean O'Donnell,Consumer,United States,Phoenix,Arizona,85001,West,OF-30605,Office Supplies,Fasteners,OIC Push Pins,589.7896,4,0.2,14.7582
554,CF-2013-546800,28/11/2013,01/12/2013,First Class,F-54089,Alejandro Grove,Consumer,United States,Fort Lauderdale,Florida,33301,South,OF-69133,Office Supplies,Fasteners,OIC Push Pins,579.2931,1,0.5,65.0327
555,CG-2011-408824,20/02/2011,22/02/2011,First Class,G-20802,Peter Fuller,Corporate,United States,Atlanta,Georgia,30301,South,OP-75767,Office Supplies,Paper,Hammermill CopyPlus Copy Paper,1107.0128,5,0,-45.2846
556,CO-2011-986516,20/03/2011,25/03/2011,Second Class,O-99592,Harold Pawlan,Consumer,United States,Columbus,Ohio,43201,Central,TA-45974,Technology,Accessories,Logitech G600 MMO Gaming Mouse,504.765,4,0.3,-75.7028
557,CM-2012-898134,10/12/2012,17/12/2012,First Class,M-77193,Eric Hoffmann,Consumer,United States,Minneapolis,Minnesota,55401,Central,FC-29566,Furniture,Chairs,Harbour Creations Steel Folding Chair,2492.1216,7,0,179.4427
558,CNY-2012-319765,28/11/2012,05/12/2012,Same Day,NY-64747,Sandra Clark,Consumer,United States,New York City,New York,10001,South,OE-67498,Office Supplies,Envelopes,Poly String Tie Envelopes,219.2603,14,0.1,6.3132
559,HG-2011-546399,20/01/2011,24/01/2011,Standard Class,G-64938,Alejandro Grove,Home Office,United States,Atlanta,Georgia,30301,Central,OS-99884,Office Supplies,Supplies,Fiskars Adult Kids Pointed Scissors,2026.9515,14,0.3,-121.9774
560,HM-2011-509611,11/11/2011,14/11/2011,Second Class,M-36765,Darrin Van Huff,Home Office,United States,Detroit,Michigan,48201,West,OS-18350,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1422.6363,13,0.4,825.3739
561,CW-2011-612348,10/07/2011,12/07/2011,Same Day,W-89084,Harold Pawlan,Corporate,United States,Madison,Wisconsin,53701,Central,TP-13517,Technology,Phones,Apple iPhone 6S,265.2614,9,0,-97.6005
562,CA-2014-442645,12/09/2014,17/09/2014,Standard Class,A-32521,Chloris Kastensmidt,Consumer,United States,Phoenix,Arizona,85001,Central,FC-63852,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,179.5987,1,0.3,21.2881
563,CW-2012-597842,27/02/2012,29/02/2012,Second Class,W-97135,Patrick Jones,Corporate,United States,Seattle,Washington,98101,South,OB-30811,Office Supplies,Binders,Cardinal Slant-D Ring Binder,2176.7704,5,0.4,909.6639
564,CNY-2011-614807,20/10/2011,24/10/2011,Standard Class,NY-84609,Mark Lewis,Corporate,United States,New York City,New York,10001,East,TM-70319,Technology,Machines,Brother Fax Machine,164.6053,7,0.1,20.7166
565,HF-2014-535214,05/12/2014,12/12/2014,Same Day,F-32954,Chloris Kastensmidt,Home Office,United States,Fort Lauderdale,Florida,33301,Central,OA-42654,Office Supplies,Appliances,Hoover Replacement Belts,1780.5616,5,0.4,379.3086
566,HA-2014-663858,01/12/2014,02/12/2014,Second Class,A-92324,Maria Etezadi,Home Office,United States,Phoenix,Arizona,85001,South,FT-48258,Furniture,Tables,Bevis Steel Folding Table,603.0397,14,0,-76.1179
567,CNY-2011-365045,06/06/2011,13/06/2011,Second Class,NY-31605,Peter Fuller,Corporate,United States,New York City,New York,10001,Central,TA-37180,Technology,Accessories,Kensington 6170 Trackball,267.5353,13,0.3,2.7011
568,HK-2012-220253,04/12/2012,10/12/2012,Same Day,K-42847,Andrew Allen,Home Office,United States,Henderson,Kentucky,42420,South,TA-27888,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1001.3579,4,0.4,-362.7172
569,CV-2011-736473,15/10/2011,19/10/2011,Standard Class,V-12367,Andrew Allen,Consumer,United States,Richmond,Virginia,23218,South,OS-23174,Office Supplies,Storage,Carina Double Wide Media Storage,2051.9646,14,0,-470.7431
570,CM-2014-807835,19/10/2014,22/10/2014,Second Class,M-14514,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55401,East,FF-79769,Furniture,Furnishings,Eldon Fold N Roll Cart System,387.9737,6,0,-71.1263
571,CC-2011-492843,18/04/2011,23/04/2011,First Class,C-42728,Harold Pawlan,Corporate,United States,Los Angeles,California,90001,South,FT-41265,Furniture,Tables,Chromcraft Bull-Nose Wood Table,16.641,13,0.4,6.1091
572,CC-2014-535872,24/10/2014,30/10/2014,First Class,C-15768,Darrin Van Huff,Consumer,United States,Denver,Colorado,80201,West,FB-77174,Furniture,Bookcases,Bush Somerset Collection Bookcase,162.6129,2,0,52.6884
573,HM-2013-521673,26/05/2013,27/05/2013,Standard Class,M-11965,Justin Ritter,Home Office,United States,Minneapolis,Minnesota,55401,South,FF-95720,Furniture,Furnishings,Deflect-o Stackable Chair Mat,584.8583,2,0.3,-44.819
574,CNY-2014-623843,24/08/2014,29/08/2014,Second Class,NY-88494,Mark Lewis,Consumer,United States,New York City,New York,10001,Central,OA-23344,Office Supplies,Appliances,Holmes Replacement Filter,925.605,2,0.1,10.2713
575,HNC-2012-605550,11/11/2012,13/11/2012,Same Day,NC-97342,Bill Donatelli,Home Office,United States,Charlotte,North Carolina,28201,West,TC-18849,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1590.2069,12,0.3,919.1738
576,CI-2012-894029,21/04/2012,22/04/2012,Standard Class,I-66164,Emily Burns,Corporate,United States,Indianapolis,Indiana,46201,East,OA-41922,Office Supplies,Appliances,Hoover Replacement Belts,1542.7899,2,0.2,-252.4061
577,CW-2011-565280,07/11/2011,11/11/2011,First Class,W-88390,Lena Hernandez,Corporate,United States,Seattle,Washington,98101,West,TA-53082,Technology,Accessories,Plantronics CS510 Wireless Headset,514.9414,1,0.1,269.525
578,HC-2012-797309,14/04/2012,21/04/2012,First Class,C-17087,Patrick Jones,Home Office,United States,Los Angeles,California,90001,East,FF-42550,Furniture,Furnishings,Deflect-o Stackable Chair Mat,1833.5185,6,0.1,-356.0373
579,CA-2011-314140,13/05/2011,20/05/2011,Same Day,A-28550,Bill Donatelli,Consumer,United States,Phoenix,Arizona,85001,East,TC-26457,Technology,Copiers,Xerox WorkCentre,1231.6475,4,0,288.6575
580,CM-2013-361063,14/08/2013,17/08/2013,Second Class,M-89410,Craig Reiter,Consumer,United States,Minneapolis,Minnesota,55401,South,FC-49728,Furniture,Chairs,Harbour Creations Steel Folding Chair,414.5762,4,0.1,9.9568
581,CNY-2013-897257,26/03/2013,30/03/2013,Second Class,NY-66810,Mick Brown,Corporate,United States,New York City,New York,10001,Central,OS-30431,Office Supplies,Storage,Stur-D-Stor Shelving,423.5763,8,0.4,44.5994
582,CC-2012-604201,10/06/2012,14/06/2012,Standard Class,C-89432,Irene Maddox,Corporate,United States,Denver,Colorado,80201,West,OA-19429,Office Supplies,Appliances,Holmes Replacement Filter,1161.8098,8,0.2,-28.8746
583,CW-2011-513820,27/01/2011,03/02/2011,Standard Class,W-64502,Justin Ritter,Consumer,United States,Madison,Wisconsin,53701,East,OB-58908,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1254.246,12,0.3,114.7055
584,CI-2013-634363,27/02/2013,04/03/2013,Second Class,I-55688,Andrew Allen,Corporate,United States,Indianapolis,Indiana,46201,East,OS-74044,Office Supplies,Storage,Carina Double Wide Media Storage,410.0941,13,0.4,228.4621
585,CC-2013-255067,05/09/2013,06/09/2013,Standard Class,C-94585,Jim Mitchum,Corporate,United States,Los Angeles,California,90001,West,TM-44253,Technology,Machines,Brother Fax Machine,2304.064,6,0,685.3932
586,CW-2011-184251,28/08/2011,04/09/2011,Standard Class,W-86829,Eric Hoffmann,Consumer,United States,Seattle,Washington,98101,East,TP-77965,Technology,Phones,Motorola Smart Phone,235.303,12,0.4,-0.549
587,HC-2014-914419,15/04/2014,18/04/2014,First Class,C-85053,Eric Hoffmann,Home Office,United States,Denver,Colorado,80201,South,FT-55140,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1836.1639,13,0,-533.8205
588,HNY-2011-650462,11/12/2011,18/12/2011,First Class,NY-64767,Sanjit Chand,Home Office,United States,New York City,New York,10001,East,FF-64636,Furniture,Furnishings,Howard Miller 12 Height Clock,1231.8495,2,0,460.3959
589,CC-2014-294655,12/12/2014,14/12/2014,First Class,C-37862,Ken Black,Consumer,United States,Denver,Colorado,80201,West,TM-36337,Technology,Machines,Brother Fax Machine,499.0612,3,0,25.2828
590,CI-2011-714094,13/06/2011,16/06/2011,Second Class,I-13888,Patrick Jones,Corporate,United States,Chicago,Illinois,60601,West,FC-40773,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,218.8391,2,0.2,-73.4725
